Procedure;Address;Image;Calls;Instructions
_ZN4Item15init_make_fieldEP10Send_field16enum_field_types;94554511707072;mysqld;119803;5151529
_ZN13st_join_table29is_using_agg_loose_index_scanEv;94554510257840;mysqld;217332;5144560
_ZN5Field13new_key_fieldEP11st_mem_rootP5TABLEPhjS4_j;94554511460496;mysqld;244028;5124588
_ZN6String6appendEPKc;94554510396400;mysqld;341593;5123895
thd_in_lock_tables;94554509672448;mysqld;1019174;5095870
_ZNK5gcomm3evs8InputMap6max_hsEv;139732438952192;libgalera_smm.so;144804;5067972
_ZNK5gcomm6ViewIdeqERKS0_.part.26;139732439008624;libgalera_smm.so;460300;5063300
__pthread_mutex_cond_lock;139732673719312;libpthread.so.0;194493;5025633
_Z20free_underlaid_joinsP3THDP13st_select_lex;94554510184256;mysqld;455509;5010599
_ZN14Explain_updateD0Ev;94554510904816;mysqld;227720;5009840
__tls_get_addr;139733240249520;ld-linux-x86-64.so.2;454070;4994728
__vsprintf_chk;139732663977680;libc.so.6;107189;4930694
_ZN11MDL_context27release_transactional_locksEv;94554510802816;mysqld;324331;4864965
_ZN5gcomm3evs8InputMap12set_safe_seqEml;139732438957568;libgalera_smm.so;79646;4858406
_ZN5boost4bindImN5gcomm13AsioTcpSocketERKN4asio10error_codeEmNS_10shared_ptrIS2_EEPFNS_3argILi1EEEvEPFNS9_ILi2EEEvEEENS_3_bi6bind_tIT_NS_4_mfi3mf2ISI_T0_T1_T2_EENSG_9list_av_3IT3_T4_T5_E4typeEEEMSL_FSI_SM_SN_ESQ_SR_SS_;139732439593584;libgalera_smm.so;89931;4856274
_ZNK6String8numcharsEv;94554510397744;mysqld;440018;4840198
_ZN8Item_intD2Ev;94554511746544;mysqld;806676;4840056
_ZN4asio6detail16thread_info_base8allocateEPS1_m;139732439561344;libgalera_smm.so;286101;4819190
_ZN7handler19ha_index_or_rnd_endEv;94554510254704;mysqld;426920;4802647
_ZN10SQL_SELECTD2Ev;94554512599536;mysqld;1194365;4777460
_ZN21Update_rows_log_eventC2EP3THDP5TABLEmb;94554512547280;mysqld;196740;4721760
_ZN5gcomm8Datagram9normalizeEv;139732439198864;libgalera_smm.so;53062;4704200
bitmap_lock_clear_bit;94554517204048;mysqld;106857;4701708
dl_iterate_phdr;139732664160240;libc.so.6;73508;4633344
_Z9reset_thdP3THD;94554509697360;mysqld;289291;4628656
_ZN10Item_identC2EP3THDPS_;94554511683904;mysqld;106679;4587197
_ZNK12Field_string13get_copy_funcEPK5Field;94554511571184;mysqld;106679;4587197
_ZN10TABLE_LIST8get_unitEv;94554510612128;mysqld;571376;4571008
_ZNSt8_Rb_treeIN5gcomm4UUIDESt4pairIKS1_NS0_3evs4NodeEESt10_Select1stIS6_ESt4lessIS1_ESaIS6_EE4findERS3_;139732439196992;libgalera_smm.so;106119;4563100
bitmap_is_subset;94554517199552;mysqld;227720;4554400
_ZN13st_select_lex10get_offsetEv;94554509837440;mysqld;905585;4527925
_ZN4Item4sendEP8ProtocolP6String;94554511649072;mysqld;112603;4497032
_ZNK5Field6eq_defEPKS_;94554511468128;mysqld;106679;4480518
malloc@plt;139732670547232;libstdc++.so.6;4475259;4475261
free@plt;139732670549424;libstdc++.so.6;4475258;4475260
_ZdlPv;139732670566160;libstdc++.so.6;4464777;4464777
_ZN20Write_rows_log_event21get_general_type_codeEv;94554512554640;mysqld;892672;4463360
_ZN5boost10posix_time15simple_time_repC1ENS_9gregorian4dateENS0_13time_durationE;139732439598800;libgalera_smm.so;85830;4463110
_ZN14Item_func_plus6int_opEv;94554511977232;mysqld;98393;4427685
_ZN8Item_int7val_intEv;94554509360528;mysqld;882583;4412915
_ZNK11Item_string4typeEv;94554509360624;mysqld;880374;4401870
_Z12set_positionP4JOINjP13st_join_tableP8keyuse_t;94554510091648;mysqld;137349;4395168
_ZN12Field_string5resetEv;94554511571904;mysqld;106679;4373839
_ZNSt8_Rb_treeIN5gcomm4UUIDESt4pairIKS1_NS0_3evs11MessageNodeEESt10_Select1stIS6_ESt4lessIS1_ESaIS6_EE8_M_eraseEPSt13_Rb_tree_nodeIS6_E;139732438949168;libgalera_smm.so;242478;4366419
_ZN5gcomm3evs8InputMap22cleanup_recovery_indexEv;139732438956960;libgalera_smm.so;79646;4351580
_ZN5gcomm12AsioProtonet11handle_waitERKN4asio10error_codeE;139732439682768;libgalera_smm.so;21457;4347884
_ZN5TABLE26mark_auto_increment_columnEv;94554510598688;mysqld;113936;4329568
_ZN5gcomm12AsioProtonet5leaveEv;139732439676800;libgalera_smm.so;616451;4315157
_ZN5gcomm12AsioProtonet5enterEv;139732439676768;libgalera_smm.so;616451;4315157
my_copy_fix_mb;94554517390720;mysqld;95610;4302450
_ZN3THD23inc_status_select_rangeEv;94554509700288;mysqld;426307;4263070
_ZN4Item23val_string_from_decimalEP6String;94554511675616;mysqld;112425;4247342
_Z23get_cached_table_accessP22st_grant_internal_infoPKcS2_;94554509558688;mysqld;1028637;4239488
_ZN5gcomm3evs7MessageD2Ev;139732438974048;libgalera_smm.so;161334;4194963
_Z34check_dependencies_in_with_clausesP11With_clause;94554511130272;mysqld;1046307;4185228
_Z15find_item_equalP10COND_EQUALP5FieldPb;94554510120816;mysqld;112431;4159947
_ZN12Item_func_eq7val_intEv;94554511762688;mysqld;295027;4130378
_ZN13st_join_table41keyuse_is_valid_for_access_in_chosen_planEP4JOINP8keyuse_t;94554510092608;mysqld;274698;4120470
_Unwind_Find_FDE;139732651102144;libgcc_s.so.1;73505;4116280
my_snprintf;94554517553648;mysqld;227730;4099140
_ZN23Annotate_rows_log_event15write_data_bodyEv;94554512500496;mysqld;408963;4089630
_ZN5Field22do_save_field_metadataEPh;94554511549760;mysqld;817926;4089630
reinit_io_cache;94554517104320;mysqld;68856;4087255
_ZN10MDL_ticket7destroyEPS_;94554510791920;mysqld;501235;4009880
_ZNK12Item_func_eq13eq_cmp_resultEv;94554511831232;mysqld;797013;3985065
_ZN9Field_str18max_display_lengthEv;94554511550176;mysqld;796127;3980635
_ZNK9Field_str8decimalsEv;94554511550064;mysqld;796127;3980635
_ZNK9Field_str10derivationEv;94554511550128;mysqld;796119;3980595
_ZNK9Field_str10repertoireEv;94554511550112;mysqld;796119;3980595
_ZN6galera3FSMINS_9TrxHandle5StateENS1_10TransitionENS_10EmptyGuardENS_11EmptyActionEE8shift_toES2_;139732440265552;libgalera_smm.so;57388;3971010
_ZN14Explain_selectD0Ev;94554510904528;mysqld;564012;3948084
_ZN21Update_rows_log_eventD1Ev;94554512538944;mysqld;196740;3934800
_ZN5gcomm12AsioProtonet8dispatchERKPKvRKNS_8DatagramERKNS_11ProtoUpMetaE;139732439678016;libgalera_smm.so;106128;3926736
_ZNK5Field8cmp_typeEv;94554511548496;mysqld;653392;3920352
_ZThn136_N10Item_param14append_for_logEP3THDP6String;94554511705216;mysqld;1935643;3871286
_Z15is_update_query16enum_sql_command;94554509862896;mysqld;482095;3856760
bitmap_lock_set_next;94554517203856;mysqld;106857;3846852
_Z14open_tmp_tableP5TABLE;94554510142544;mysqld;106857;3846852
_Z18cp_buffer_from_refP3THDP5TABLEP12st_table_ref;94554510173456;mysqld;137349;3845772
get_ptr_compare;94554517242688;mysqld;213384;3840912
_ZN9SORT_INFOD1Ev;94554511580240;mysqld;213384;3840912
_ZN10Item_field28collect_item_field_processorEPv;94554511669168;mysqld;106679;3840444
_ZNK12Item_sum_sum8sum_funcEv;94554512297840;mysqld;548283;3837981
_ZN20Explain_table_access10push_extraE17explain_extra_tag;94554510883808;mysqld;426307;3836763
_ZN8Item_sum18update_used_tablesEv;94554512273408;mysqld;112825;3836050
_ZNK5boost9date_time11int_adapterIlE7compareERKS2_;139732439598528;libgalera_smm.so;193110;3797826
get_wsrep;94554511178480;mysqld;628879;3773274
_ZN5gcomm3evs5Proto18update_im_safe_seqEml;139732439012560;libgalera_smm.so;214367;3723885
_ZN8Item_sum7cleanupEv;94554512267056;mysqld;225323;3711804
__pthread_mutex_unlock_usercnt;139732673717184;libpthread.so.0;194493;3698871
_Z24ending_single_stmt_transP3THDb;94554512387968;mysqld;408879;3679911
_Z18check_unique_tableP3THDP10TABLE_LIST;94554510528368;mysqld;228520;3656320
_Z19simple_remove_constP8st_orderP4Item;94554510138480;mysqld;227720;3643520
_ZN5gcomm3evs8InputMap5eraseESt17_Rb_tree_iteratorISt4pairIKNS_14InputMapMsgKeyENS0_11InputMapMsgEEE;139732438962848;libgalera_smm.so;80421;3618945
_ZN5gcomm10Protostack8dispatchEPKvRKNS_8DatagramERKNS_11ProtoUpMetaE;139732439469904;libgalera_smm.so;106128;3608352
memcmp@plt;139732438326512;libgalera_smm.so;3571986;3571986
_ZN5gcomm8Protolay9send_downERNS_8DatagramERKNS_13ProtoDownMetaE;139732439168896;libgalera_smm.so;84204;3536568
_ZNSt6vectorIN6galera9TrxHandle5StateESaIS2_EE13_M_insert_auxEN9__gnu_cxx17__normal_iteratorIPS2_S4_EERKS2_;139732440065680;libgalera_smm.so;45919;3535695
intern_filename;94554517144672;mysqld;106980;3530340
_ZN5gcomm8Protolay7send_upERKNS_8DatagramERKNS_11ProtoUpMetaE;139732439168144;libgalera_smm.so;121416;3521064
_ZN13Protocol_text18prepare_for_resendEv;94554509343120;mysqld;573346;3440076
_Z15get_new_handlerP11TABLE_SHAREP11st_mem_rootP10handlerton;94554511595968;mysqld;106947;3422304
_ZN24Duplicate_weedout_picker9check_qepEP4JOINjyPK13st_join_tablePdS5_PyP16sj_strategy_enumP11st_position;94554510962592;mysqld;426485;3411880
_ZN10SEL_IMERGEC1EPS_jP15RANGE_OPT_PARAM;94554512606000;mysqld;0;3410456
lf_hash_insert;94554517291984;mysqld;26453;3386040
_ZN4JOIN31optimize_unflattened_subqueriesEv;94554510996080;mysqld;564012;3384072
_Z34create_explain_query_if_not_existsP3LEXP11st_mem_root;94554510898240;mysqld;564012;3384072
_ZN13st_select_lex12outer_selectEv;94554509822128;mysqld;564012;3384072
_ZN13select_result7prepareER4ListI4ItemEP18st_select_lex_unit;94554509715440;mysqld;564012;3384072
gu_uuid_compare;139732438392256;libgalera_smm.so;1679458;3358916
unpack_dirname;94554517145680;mysqld;106975;3316265
_ZN8Item_sum14set_aggregatorEN10Aggregator15Aggregator_typeE;94554512287968;mysqld;110653;3208937
_ZN9Item_func15quick_fix_fieldEv;94554511939920;mysqld;97032;3202056
_ZN18QUICK_RANGE_SELECT24add_used_key_part_to_setEv;94554512585872;mysqld;106705;3201150
_ZN10Item_field18get_tmp_table_itemEP3THD;94554511689968;mysqld;106679;3200370
_ZN4asio6detail15task_io_service4postIN5gcomm22AsioPostForSendHandlerEEEvRT_;139732439598224;libgalera_smm.so;85717;3195649
_ZN6galera13Certification16purge_trxs_upto_Elb;139732439953984;libgalera_smm.so;402;3173744
_ZN3THD16update_all_statsEv;94554509678000;mysqld;1056111;3168333
_ZSt18_Rb_tree_incrementPKSt18_Rb_tree_node_base;139732670667360;libstdc++.so.6;300754;3164174
_ZN17Item_func_between20count_sargable_condsEPv;94554511802064;mysqld;451225;3158575
wsrep_thd_exec_mode;94554511164928;mysqld;628881;3144405
wsrep_thd_ignore_table;94554511177040;mysqld;628879;3144395
wsrep_thd_ws_handle;94554511165312;mysqld;628879;3144395
_ZN6String16needs_conversionEjPK15charset_info_stS2_Pj;94554510394576;mysqld;345288;3131922
_ZN2gu9RecordSet10check_sizeENS0_9CheckTypeE;139732438578272;libgalera_smm.so;103350;3100500
_Z15insert_precheckP3THDP10TABLE_LIST;94554509883280;mysqld;114336;3087072
_ZN10TABLE_LIST10prep_whereEP3THDPP4Itemb;94554510591072;mysqld;113936;3076272
wsrep_is_wsrep_xid;94554511233488;mysqld;443559;3074114
_ZN8Item_sum19init_sum_func_checkEP3THD;94554512284432;mysqld;112825;3051475
__vdso_time;140722991848928;[vdso];431153;3018073
_ZN5gcomm3evs5Proto14deliver_finishERKNS0_11InputMapMsgE;139732439059072;libgalera_smm.so;80421;3013319
_ZN20Write_rows_log_event27binlog_row_logging_functionEP3THDP5TABLEbPKhS5_;94554511633920;mysqld;333852;3004668
_Z9lex_startP3THD;94554509840224;mysqld;16230;3002550
my_strdup;94554517230416;mysqld;107012;2996336
_ZN15Filesort_buffer16free_sort_bufferEv;94554513080768;mysqld;213384;2987376
_ZN24Duplicate_weedout_picker9set_emptyEv;94554511001264;mysqld;426485;2985395
_Z21restore_prev_sj_stateyPK13st_join_tablej;94554510981360;mysqld;426485;2985395
_ZN5gcomm3evs11UserMessage11unserializeEPKhmmb;139732438989792;libgalera_smm.so;53064;2971584
_ZN5TABLE41prepare_triggers_for_update_stmt_or_eventEv;94554510610192;mysqld;227720;2960360
_ZN27Item_func_hybrid_field_type7val_intEv;94554511966032;mysqld;98393;2951790
_ZN5Field10cmp_binaryEPKhS1_j;94554511556448;mysqld;196740;2951100
_ZN5gcomm3evs11UserMessageC2EiRKNS_4UUIDERKNS_6ViewIdElllNS_5OrderElhh;139732439201536;libgalera_smm.so;26807;2948770
_ZN2gu16RecordSetOutBaseC1EPhmRKNS_9Allocator8BaseNameENS_9RecordSet9CheckTypeENS6_7VersionE;139732438596352;libgalera_smm.so;34452;2928420
_ZN8cmp_item14get_comparatorE11Item_resultP4ItemPK15charset_info_st;94554511809776;mysqld;112431;2923206
pthread_cond_timedwait;139732673725920;libpthread.so.0;28428;2895547
pthread_mutex_lock@plt;139732438329392;libgalera_smm.so;2885067;2885067
pthread_mutex_unlock@plt;139732438327488;libgalera_smm.so;2885067;2885067
_ZN4JOIN20init_items_ref_arrayEv;94554510257952;mysqld;110653;2876978
_ZN11Query_cache16invalidate_tableEP3THDP5TABLE;94554509646192;mysqld;408963;2862741
_Z12ending_transP3THDb;94554512388000;mysqld;408882;2862174
_ZN11select_send7cleanupEv;94554509660352;mysqld;569336;2846680
lf_hash_delete;94554517292720;mysqld;26453;2830513
_Z15setup_procedureP3THDP8st_orderP13select_resultR4ListI4ItemEPi;94554512692144;mysqld;566012;2830060
_ZN14Explain_select8get_typeEv;94554510903792;mysqld;564012;2820060
_ZN13select_result8prepare2Ev;94554509715456;mysqld;564012;2820060
_ZN8Protocol8send_eofEjj;94554509348480;mysqld;564012;2820060
_ZN13select_result17initialize_tablesEP4JOIN;94554509715488;mysqld;563834;2819170
__lll_unlock_wake;139732673737456;libpthread.so.0;281563;2815630
_ZN12Item_sum_sum11val_decimalEP10my_decimal;94554512272880;mysqld;112425;2805309
_Z11plugin_lockP3THDP13st_plugin_int;94554509954432;mysqld;107145;2785721
_ZN10Item_field26register_field_in_read_mapEPv;94554511652560;mysqld;106705;2774330
_ZN2gu15RecordSetInBase17parse_header_v1_2Em;139732438588656;libgalera_smm.so;22966;2765940
_ZNK5gcomm8Protolay10is_evictedERKNS_4UUIDE;139732439166880;libgalera_smm.so;106160;2759905
_Z17check_key_in_viewP3THDP10TABLE_LIST;94554510552592;mysqld;456309;2737854
_Z22partition_key_modifiedP5TABLEPK9st_bitmap;94554512891856;mysqld;227720;2732640
_Z22records_are_comparablePK5TABLE;94554510525776;mysqld;227720;2732640
_ZN5boost9date_time14microsec_clockINS_10posix_time5ptimeEE11create_timeEPFP2tmPKlS6_E.constprop.209;139732439681728;libgalera_smm.so;21458;2703708
_ZN10Item_equal9get_firstEP13st_join_tableP4Item;94554511829952;mysqld;112431;2698344
_ZNK5Field10key_lengthEv;94554511548976;mysqld;448549;2691294
_ZNK10Field_long8key_typeEv;94554511551024;mysqld;333979;2671832
_ZNK12Field_string9real_typeEv;94554511553072;mysqld;533592;2667960
epoll_wait;139732663917024;libc.so.6;165833;2653328
_Z4sendPN5gcomm6SocketERNS_8DatagramE;139732439208064;libgalera_smm.so;110434;2650416
_ZN13MYSQL_BIN_LOG23trx_group_commit_leaderEPNS_18group_commit_entryE;94554512442224;mysqld;11469;2649345
_ZN11Item_stringD2Ev;94554511745680;mysqld;440034;2640204
_ZNK5Field11sort_lengthEv;94554511548672;mysqld;440022;2640132
my_numchars_8bit;94554517408528;mysqld;440018;2640108
_ZN5TABLE30mark_columns_needed_for_insertEv;94554510604816;mysqld;113936;2620528
_Z10strconvertPK15charset_info_stPKcjS1_PcjPj;94554510555616;mysqld;14080;2616006
_ZN5gcomm8DatagramC2ERKSt6vectorIhSaIhEEm;139732439198416;libgalera_smm.so;28411;2613812
_ZNK5gcomm3evs7Message9serializeEPhmm;139732438984240;libgalera_smm.so;55218;2595250
__recvmsg_nocancel;139732673739049;libpthread.so.0;0;2575432
_Z13plugin_unlockP3THDP13st_plugin_int;94554509963136;mysqld;107137;2571212
my_b_flush_io_cache;94554517103584;mysqld;48527;2568769
_ZN7handler8ha_closeEv;94554511605504;mysqld;106886;2565228
bitmap_get_first;94554517203664;mysqld;106857;2564568
delete_queue;94554517243792;mysqld;213387;2560644
_ZNK5Field12sort_charsetEv;94554511549472;mysqld;426768;2560608
_ZN10Item_fieldC1EP3THDPS_;94554511689856;mysqld;106679;2560296
_ZN25Sj_materialization_picker9set_emptyEv;94554511001408;mysqld;426485;2558910
_ZN16LooseScan_picker9set_emptyEv;94554511001360;mysqld;426485;2558910
_ZN17Firstmatch_picker9set_emptyEv;94554511001312;mysqld;426485;2558910
_ZN17Firstmatch_picker9check_qepEP4JOINjyPK13st_join_tablePdS5_PyP16sj_strategy_enumP11st_position;94554510964320;mysqld;426485;2558910
_ZN5Field7key_cmpEPKhS1_;94554511549136;mysqld;426307;2557842
_ZN5gcomm6ViewId11unserializeEPKhmm;139732439480368;libgalera_smm.so;106132;2547168
_ZN5gcomm6gmcast7MessageD2Ev;139732439281360;libgalera_smm.so;106123;2546960
io_getevents;139732909332048;libaio.so.1;230232;2532548
_Z13gcs_core_sendP8gcs_corePK6gu_bufm12gcs_act_type;139732439725680;libgalera_smm.so;11483;2508009
_ZN14Explain_deleteD2Ev;94554510905056;mysqld;113853;2504766
_ZNK5Field26can_optimize_group_min_maxEPK14Item_bool_funcPK4Item;94554511459904;mysqld;274698;2472282
_ZNK17Item_func_between8functypeEv;94554512675968;mysqld;494018;2470090
_ZN12Item_sum_sum7val_strEP6String;94554512267488;mysqld;112425;2469806
_ZN3THD25binlog_prepare_row_imagesEP5TABLE;94554509708672;mysqld;98287;2457175
_Z28set_postjoin_aggr_write_funcP13st_join_table;94554510150160;mysqld;106679;2453617
my_bitmap_free;94554517198448;mysqld;610756;2443044
_ZN12Item_sum_sum5clearEv;94554512272704;mysqld;110653;2434366
_ZNK8Item_int4typeEv;94554509360496;mysqld;484884;2424420
_Z13gcs_core_recvP8gcs_coreP12gcs_act_rcvdx;139732439727824;libgalera_smm.so;11889;2408851
_ZL10gcomm_sendP11gcs_backendPKvm12gcs_msg_type;139732439777280;libgalera_smm.so;14492;2376692
_ZNK12Item_sum_sum8cmp_typeEv;94554512297968;mysqld;338475;2369325
_ZdlPv@plt;139732438327840;libgalera_smm.so;2367518;2367518
_Znwm@plt;139732438328000;libgalera_smm.so;2362269;2362269
_ZN10Item_equalD0Ev;94554511840992;mysqld;112431;2361051
_ZNSt5dequeIN5gcomm8DatagramESaIS1_EE16_M_push_back_auxERKS1_;139732439597648;libgalera_smm.so;36815;2349197
_ZNK12Field_string8key_typeEv;94554511571840;mysqld;213430;2347730
_ZN2gu16RecordSetOutBase6gatherERNS_6VectorI6gu_bufLm16EEE;139732438594912;libgalera_smm.so;34449;2345231
_ZNK5gcomm6gmcast7Message11serial_sizeEv;139732439270656;libgalera_smm.so;106110;2334420
_ZN5gcomm3evs10GapMessage11unserializeEPKhmmb;139732438987360;libgalera_smm.so;53039;2333716
_ZN17Query_cache_block6resultEv;94554509639056;mysqld;570074;2280296
_ZNK10Item_field11result_typeEv;94554511737488;mysqld;325717;2280019
_ZNK8MDL_lock15MDL_scoped_lock33incompatible_granted_types_bitmapEv;94554510804752;mysqld;455552;2277760
_ZNK8MDL_lock15MDL_scoped_lock33incompatible_waiting_types_bitmapEv;94554510804768;mysqld;455542;2277710
_Z10setup_wildP3THDP10TABLE_LISTR4ListI4ItemEPS5_j;94554509623392;mysqld;566012;2264048
_ZN5gcomm10Protostack13handle_timersEv;139732439469664;libgalera_smm.so;25361;2257129
_ZNK5Field6binaryEv;94554511548928;mysqld;451240;2256200
allocate_dynamic;94554517068464;mysqld;564013;2256052
_ZN13select_result20prepare_to_read_rowsEv;94554509715536;mysqld;563834;2255336
_ZN4asio6detail8op_queueINS0_25task_io_service_operationEED1Ev;139732439583216;libgalera_smm.so;93691;2248584
_ZN16Lex_input_stream16body_utf8_appendEPKc;94554509824096;mysqld;449556;2247780
_Z21instantiate_tmp_tableP5TABLEP6st_keyP18st_maria_columndefPS4_y;94554510150528;mysqld;106857;2243997
_Znam;139732670574352;libstdc++.so.6;557142;2228568
_ZN5boost3_bi5list3INS0_5valueINS_10shared_ptrIN5gcomm13AsioTcpSocketEEEEEPFNS_3argILi1EEEvEPFNS8_ILi2EEEvEEclINS_4_mfi3mf2IvS5_RKN4asio10error_codeEmEENS0_5list2ISM_RKmEEEEvNS0_4typeIvEERT_RT0_i.isra.457;139732439510064;libgalera_smm.so;200377;2204147
_ZN5TABLE16actual_key_flagsEP6st_key;94554510606624;mysqld;274698;2197584
_my_b_write;94554517105296;mysqld;36760;2168840
_IO_setb;139732663342336;libc.so.6;120336;2166235
_ZN21Update_rows_log_eventD0Ev;94554512539040;mysqld;196740;2164140
_ZN5boost6detail15sp_counted_base7releaseEv.part.14.constprop.682;139732439510304;libgalera_smm.so;134566;2153056
memcpy@plt;139732438327616;libgalera_smm.so;2139798;2139798
bitmap_set_next;94554517203792;mysqld;106857;2137140
radixsort_is_appliccable;94554517192672;mysqld;213384;2133840
_ZN6galera13ReplicatorSMM9replicateEPNS_9TrxHandleEP14wsrep_trx_meta;139732440231760;libgalera_smm.so;11483;2124355
_ZN5boost9date_time21split_timedate_systemINS_10posix_time24posix_time_system_configEE12get_time_repERKNS_9gregorian4dateERKNS2_13time_durationENS0_9dst_flagsE;139732439599264;libgalera_smm.so;64372;2124256
_ZN5gcomm11ProtoUpMetaD1Ev;139732439180816;libgalera_smm.so;212238;2122380
_ZN5gcomm2pc5Proto11handle_downERNS_8DatagramERKNS_13ProtoDownMetaE;139732439417440;libgalera_smm.so;14492;2115832
_ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEC2EPKcRKS3_.isra.257;139732439204864;libgalera_smm.so;110545;2100355
_ZN12Item_func_eqD2Ev;94554511841760;mysqld;98632;2071272
_ZN14Rows_log_event13get_type_codeEv;94554512554528;mysqld;414015;2070075
_ZNK16Item_hybrid_func11result_typeEv;94554509715216;mysqld;295179;2066253
_Z15delete_precheckP3THDP10TABLE_LIST;94554509883216;mysqld;114253;2056554
_ZN7handler25ha_release_auto_incrementEv;94554511612416;mysqld;113936;2051688
my_vsnprintf;94554517553616;mysqld;227908;2051172
_ZN14Explain_insertD0Ev;94554510904560;mysqld;113936;2050848
_ZN19Table_map_log_event13get_type_codeEv;94554512554432;mysqld;408963;2044815
_ZN23Annotate_rows_log_event17write_data_headerEv;94554512469328;mysqld;408963;2044815
_ZN23Annotate_rows_log_event13get_type_codeEv;94554512469280;mysqld;408963;2044815
_ZN23Annotate_rows_log_event13get_data_sizeEv;94554512469264;mysqld;408963;2044815
