Procedure;Image;Calls;Instructions
gcomm::Protolay::send_down(gcomm::Datagram&, gcomm::ProtoDownMeta const&);libgalera_smm.so;46598;1957116
mysql_execute_command(THD*);mysqld;6856;1952122
gcomm::Datagram::normalize();libgalera_smm.so;21984;1946546
do_command(THD*);mysqld;16330;1943270
std::_Rb_tree<gcomm::UUID, std::pair<gcomm::UUID const, gcomm::evs::MessageNode>, std::_Select1st<std::pair<gcomm::UUID const, gcomm::evs::MessageNode> >, std::less<gcomm::UUID>, std::allocator<std::pair<gcomm::UUID const, gcomm::evs::MessageNode> > >::_M_erase(std::_Rb_tree_node<std::pair<gcomm::UUID const, gcomm::evs::MessageNode> >*);libgalera_smm.so;107275;1932784
my_hash_delete;mysqld;9256;1914180
std::_Rb_tree<gcomm::UUID, std::pair<gcomm::UUID const, gcomm::evs::Node>, std::_Select1st<std::pair<gcomm::UUID const, gcomm::evs::Node> >, std::less<gcomm::UUID>, std::allocator<std::pair<gcomm::UUID const, gcomm::evs::Node> > >::find(gcomm::UUID const&);libgalera_smm.so;43963;1912383
gcomm::evs::Message::~Message();libgalera_smm.so;73359;1907670
sub_select_postjoin_aggr(JOIN*, st_join_table*, bool);mysqld;110591;1882027
Item_field::val_decimal(my_decimal*);mysqld;109598;1863166
st_select_lex::add_table_to_list(THD*, Table_ident*, st_mysql_lex_string*, unsigned long, thr_lock_type, enum_mdl_type, List<Index_hint>*, List<String>*, st_mysql_lex_string*);mysqld;5073;1851732
Field_str::charset() const;mysqld;364508;1822540
Log_event_writer::write_data(unsigned char const*, unsigned long);mysqld;84258;1801980
memcpy@plt;libgalera_smm.so;1794557;1794557
Prepared_statement::prepare(char const*, unsigned int);mysqld;4624;1746024
handler::ha_thd() const;mysqld;174343;1741900
Query_cache::find_bin(unsigned long);mysqld;27373;1728091
free_root;mysqld;48201;1705761
find_field_in_table(THD*, TABLE*, char const*, unsigned int, bool, unsigned int*);mysqld;23138;1689555
LEX::LEX();mysqld;4659;1681899
QUICK_RANGE_SELECT::get_type();mysqld;336340;1681700
gcomm::Datagram::Datagram(std::vector<unsigned char, std::allocator<unsigned char> > const&, unsigned long);libgalera_smm.so;18257;1679644
Item_func::fix_fields(THD*, Item**);mysqld;10349;1671329
gcomm::evs::Proto::update_im_safe_seq(unsigned long, long);libgalera_smm.so;95317;1653414
pthread_rwlock_unlock;libpthread.so.0;46653;1637606
gcomm::AsioProtonet::dispatch(void const* const&, gcomm::Datagram const&, gcomm::ProtoUpMeta const&);libgalera_smm.so;43963;1626631
my_free;mysqld;100764;1555044
vio_read;mysqld;34141;1544708
gcomm::AsioProtonet::leave();libgalera_smm.so;219865;1539055
gcomm::AsioProtonet::enter();libgalera_smm.so;219865;1539055
free@plt;mysqld;1526044;1526044
pthread_cond_wait;libpthread.so.0;22025;1525830
my_hash_insert;mysqld;10117;1520922
gcomm::Protolay::send_up(gcomm::Datagram const&, gcomm::ProtoUpMeta const&);libgalera_smm.so;52439;1520731
asio::detail::thread_info_base::allocate(asio::detail::thread_info_base*, unsigned long);libgalera_smm.so;95427;1507419
gcomm::evs::InputMap::erase(std::_Rb_tree_iterator<std::pair<gcomm::InputMapMsgKey const, gcomm::evs::InputMapMsg> >);libgalera_smm.so;33444;1504980
gcomm::Protostack::dispatch(void const*, gcomm::Datagram const&, gcomm::ProtoUpMeta const&);libgalera_smm.so;43963;1494742
Field::get_key_image(unsigned char*, unsigned int, Field::imagetype);mysqld;114195;1484535
setup_tables(THD*, Name_resolution_context*, List<TABLE_LIST>*, TABLE_LIST*, List<TABLE_LIST>&, bool, bool);mysqld;10602;1480648
Query_cache::try_lock(THD*, Query_cache::Cache_try_lock_mode);mysqld;18596;1474798
pthread_mutex_init;libpthread.so.0;54498;1473858
gcomm::evs::InputMap::max_hs() const;libgalera_smm.so;41928;1467348
_IO_default_xsputn;libc.so.6;38220;1455646
Query_cache::send_result_to_client(THD*, char*, unsigned int);mysqld;7064;1438922
boost::date_time::microsec_clock<boost::posix_time::ptime>::create_time(tm* (*)(long const*, tm*)) [clone .constprop.658];libgalera_smm.so;11402;1436652
Log_event_writer::write_header(unsigned char*, unsigned long);mysqld;37186;1422918
JOIN::get_best_combination();mysqld;4415;1422349
gu_uuid_compare;libgalera_smm.so;711026;1422052
THD::decide_logging_format(TABLE_LIST*);mysqld;6272;1418243
MDL_context::find_ticket(MDL_request*, enum_mdl_duration*);mysqld;13850;1415689
send(gcomm::Socket*, gcomm::Datagram&);libgalera_smm.so;58808;1411392
gcomm_send(gcs_backend*, void const*, unsigned long, gcs_msg_type);libgalera_smm.so;8596;1410673
gcomm::evs::Message::serialize(unsigned char*, unsigned long, unsigned long) const;libgalera_smm.so;29405;1382025
gcomm::evs::Proto::deliver_finish(gcomm::evs::InputMapMsg const&);libgalera_smm.so;33444;1365734
boost::_bi::bind_t<unsigned long, boost::_mfi::mf2<unsigned long, gcomm::AsioTcpSocket, asio::error_code const&, unsigned long>, boost::_bi::list_av_3<boost::shared_ptr<gcomm::AsioTcpSocket>, boost::arg<1> (*)(), boost::arg<2> (*)()>::type> boost::bind<unsigned long, gcomm::AsioTcpSocket, asio::error_code const&, unsigned long, boost::shared_ptr<gcomm::AsioTcpSocket>, boost::arg<1> (*)(), boost::arg<2> (*)()>(unsigned long (gcomm::AsioTcpSocket::*)(asio::error_code const&, unsigned long), boost::shared_ptr<gcomm::AsioTcpSocket>, boost::arg<1> (*)(), boost::arg<2> (*)());libgalera_smm.so;25172;1359288
my_write;mysqld;35522;1349836
_my_b_write;mysqld;22773;1343601
pthread_mutex_lock@plt;libgalera_smm.so;1333820;1333820
pthread_mutex_unlock@plt;libgalera_smm.so;1333820;1333820
.text;mysqld;0;1328717
__tls_get_addr;ld-linux-x86-64.so.2;120547;1325975
recv;libpthread.so.0;36165;1312060
my_charset_loader_init_mysys;mysqld;72098;1297764
my_b_flush_io_cache;mysqld;24674;1295914
std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned long, unsigned char const&);libgalera_smm.so;18312;1280904
lf_dynarray_lvalue;mysqld;40004;1280240
Rows_log_event::Rows_log_event(THD*, TABLE*, unsigned long, st_bitmap const*, bool, Log_event_type);mysqld;15768;1261440
std::deque<gcomm::Datagram, std::allocator<gcomm::Datagram> >::_M_push_back_aux(gcomm::Datagram const&);libgalera_smm.so;19606;1257042
gcomm::pc::Proto::handle_down(gcomm::Datagram&, gcomm::ProtoDownMeta const&);libgalera_smm.so;8596;1255147
mysql_select(THD*, TABLE_LIST*, unsigned int, List<Item>&, Item*, unsigned int, st_order*, st_order*, Item*, st_order*, unsigned long long, select_result*, st_select_lex_unit*, st_select_lex*);mysqld;4418;1241458
create_last_word_mask;mysqld;45951;1240573
gcomm::evs::UserMessage::unserialize(unsigned char const*, unsigned long, unsigned long, bool);libgalera_smm.so;21984;1231104
tdc_acquire_share(THD*, TABLE_LIST*, unsigned int, TABLE**);mysqld;11135;1228769
gcomm::evs::UserMessage::UserMessage(int, gcomm::UUID const&, gcomm::ViewId const&, long, long, long, gcomm::Order, long, unsigned char, unsigned char);libgalera_smm.so;11148;1226280
MYSQL_BIN_LOG::flush_and_set_pending_rows_event(THD*, Rows_log_event*, bool);mysqld;16688;1219400
Log_event::write_header(unsigned long);mysqld;19578;1214010
gcomm::Datagram::Datagram(gcomm::Datagram const&, unsigned long) [clone .constprop.696];libgalera_smm.so;66444;1195992
SQL_SELECT::test_quick_select(THD*, Bitmap<64u>, unsigned long long, unsigned long long, bool, bool, bool);mysqld;2304;1190169
boost::posix_time::simple_time_rep::simple_time_rep(boost::gregorian::date, boost::posix_time::time_duration);libgalera_smm.so;22810;1186070
pthread_rwlock_wrlock;libpthread.so.0;45465;1182054
init_dynamic_array2;mysqld;50791;1174062
gcomm::AsioProtonet::handle_wait(asio::error_code const&);libgalera_smm.so;5702;1168645
JOIN::cleanup(bool);mysqld;11396;1157554
strconvert(charset_info_st const*, char const*, unsigned int, charset_info_st const*, char*, unsigned int, unsigned int*);mysqld;5853;1153089
close_thread_tables(THD*);mysqld;20675;1150346
multi_alloc_root;mysqld;5182;1149968
TABLE::init(THD*, TABLE_LIST*);mysqld;11135;1144858
gcomm::Protolay::is_evicted(gcomm::UUID const&) const;libgalera_smm.so;44004;1143804
gu::Lock::~Lock();libgalera_smm.so;40701;1139628
gcomm::pc::Proto::handle_user(gcomm::pc::Message const&, gcomm::Datagram const&, gcomm::ProtoUpMeta const&);libgalera_smm.so;8740;1136200
gcomm::pc::Proto::handle_up(void const*, gcomm::Datagram const&, gcomm::ProtoUpMeta const&);libgalera_smm.so;8748;1130769
std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(char const*, std::allocator<char> const&) [clone .isra.257];libgalera_smm.so;58919;1119461
ftime;libc.so.6;38200;1107800
check_grant(THD*, unsigned long, TABLE_LIST*, bool, unsigned int, bool);mysqld;11012;1100135
gcomm_recv(gcs_backend*, gcs_recv_msg*, long long);libgalera_smm.so;8743;1096645
Item_param::used_tables() const;mysqld;121320;1091880
std::_Rb_tree_increment(std::_Rb_tree_node_base const*);libstdc++.so.6;102842;1078441
thd_test_options;mysqld;179190;1075140
Prepared_statement::execute(String*, bool);mysqld;6270;1071848
Query_cache::store_query(THD*, TABLE_LIST*);mysqld;4418;1060996
gcomm::ViewId::unserialize(unsigned char const*, unsigned long, unsigned long);libgalera_smm.so;43974;1055376
gcomm::gmcast::Message::~Message();libgalera_smm.so;43958;1055000
setup_conds(THD*, TABLE_LIST*, List<TABLE_LIST>&, Item**);mysqld;9504;1038949
Log_event_writer::write_footer();mysqld;37186;1029510
GCommConn::handle_up(void const*, gcomm::Datagram const&, gcomm::ProtoUpMeta const&);libgalera_smm.so;8743;1027985
gu::Lock::Lock(gu::Mutex const&);libgalera_smm.so;37875;1022625
find_field_in_table_ref(THD*, TABLE_LIST*, char const*, unsigned int, char const*, char const*, char const*, Item**, bool, bool, unsigned int*, bool, TABLE_LIST**);mysqld;11014;1017390
asio::detail::completion_handler<gcomm::AsioPostForSendHandler>::do_complete(asio::detail::task_io_service*, asio::detail::task_io_service_operation*, asio::error_code const&, unsigned long);libgalera_smm.so;11426;1016893
MYSQL_BIN_LOG::write_cache(THD*, st_io_cache*);mysqld;586;1013526
boost::date_time::int_adapter<long>::compare(boost::date_time::int_adapter<long> const&) const;libgalera_smm.so;51315;1009191
lex_start(THD*);mysqld;5452;1008620
boost::detail::sp_counted_base::release() [clone .part.14] [clone .constprop.682];libgalera_smm.so;62247;995952
Aggregator_simple::arg_val_decimal(my_decimal*);mysqld;109598;986382
Field_long::unpack(unsigned char*, unsigned char const*, unsigned char const*, unsigned int);mysqld;109587;986283
THD::reset_for_next_command(bool);mysqld;11689;985573
gcomm::gmcast::Message::serial_size() const;libgalera_smm.so;43945;966790
gcomm::evs::GapMessage::unserialize(unsigned char const*, unsigned long, unsigned long, bool);libgalera_smm.so;21952;965888
gcomm::ViewId::serialize(unsigned char*, unsigned long, unsigned long) const;libgalera_smm.so;29416;941312
void boost::_bi::list3<boost::_bi::value<boost::shared_ptr<gcomm::AsioTcpSocket> >, boost::arg<1> (*)(), boost::arg<2> (*)()>::operator()<boost::_mfi::mf2<void, gcomm::AsioTcpSocket, asio::error_code const&, unsigned long>, boost::_bi::list2<asio::error_code const&, unsigned long const&> >(boost::_bi::type<void>, boost::_mfi::mf2<void, gcomm::AsioTcpSocket, asio::error_code const&, unsigned long>&, boost::_bi::list2<asio::error_code const&, unsigned long const&>&, int) [clone .isra.457];libgalera_smm.so;83992;923912
Field::get_image(unsigned char*, unsigned int, charset_info_st const*);mysqld;114195;913560
net_real_write;mysqld;13720;905520
Rows_log_event::write_data_body();mysqld;15768;900684
Item::cleanup();mysqld;89761;897610
merge_buffers(Sort_param*, st_io_cache*, st_io_cache*, unsigned char*, st_buffpek*, st_buffpek*, st_buffpek*, int);mysqld;77;896978
check_table_name(char const*, unsigned long, bool);mysqld;5109;896873
Field::do_field_string(Copy_field*);mysqld;0;882088
gcomm::ProtoUpMeta::~ProtoUpMeta();libgalera_smm.so;87908;879080
alloc_query(THD*, char const*, unsigned int);mysqld;11356;874988
my_bitmap_init;mysqld;29971;869186
get_lock_data(THD*, TABLE**, unsigned int, unsigned int);mysqld;6334;866501
Item_ident::get_depended_from() const;mysqld;107434;859472
malloc@plt;mysqld;854857;854857
net_after_header_psi(st_net*, void*, unsigned long, char);mysqld;16330;849160
st_select_lex_unit::prepare(THD*, select_result*, unsigned long);mysqld;2560;844800
lf_hash_insert;mysqld;6568;840802
JOIN::save_explain_data_intern(Explain_query*, bool, bool, bool, char const*);mysqld;4418;837840
MDL_context::try_acquire_lock_impl(MDL_request*, MDL_ticket**);mysqld;13850;836571
gcomm::Datagram::Datagram(gcomm::Datagram const&, unsigned long);libgalera_smm.so;43945;834955
gcomm::evs::Proto::handle_down(gcomm::Datagram&, gcomm::ProtoDownMeta const&);libgalera_smm.so;8597;833372
check_stack_overrun(THD*, long, unsigned char*);mysqld;34678;832272
mysql_lock_tables(THD*, st_mysql_lock*, unsigned int);mysqld;6270;824839
_IO_file_xsputn;libc.so.6;20953;817512
my_read;mysqld;15700;816450
operator new(unsigned long, std::nothrow_t const&);libstdc++.so.6;73072;803792
__pthread_mutex_cond_lock;libpthread.so.0;27292;793360
gcomm::evs::GapMessage::serialize(unsigned char*, unsigned long, unsigned long) const;libgalera_smm.so;18251;784793
std::_Rb_tree<gcomm::UUID, std::pair<gcomm::UUID const, gcomm::pc::Node>, std::_Select1st<std::pair<gcomm::UUID const, gcomm::pc::Node> >, std::less<gcomm::UUID>, std::allocator<std::pair<gcomm::UUID const, gcomm::pc::Node> > >::_M_erase(std::_Rb_tree_node<std::pair<gcomm::UUID const, gcomm::pc::Node> >*);libgalera_smm.so;43449;782436
check_access(THD*, unsigned long, char const*, unsigned long*, st_grant_internal_info*, bool, bool);mysqld;11014;781984
st_select_lex::find_table_def_in_with_clauses(TABLE_LIST*);mysqld;21534;775224
tc_release_table(TABLE*);mysqld;11135;773690
decimal_add;mysqld;109598;767186
Aggregator_simple::add();mysqld;109598;767186
Item_sum_sum::add();mysqld;109598;767186
net_send_ok(THD*, unsigned int, unsigned int, unsigned long long, unsigned long long, char const*, bool, bool);mysqld;6868;765876
__sendmsg_nocancel;libpthread.so.0;0;764712
my_longlong10_to_str_8bit;mysqld;7590;759000
Item_ident::cleanup();mysqld;37162;753014
first_linear_tab(JOIN*, enum_with_bush_roots, enum_with_const_tables);mysqld;36981;750922
LEX::restore_set_statement_var();mysqld;49826;747390
MDL_context::release_locks_stored_before(enum_mdl_duration, MDL_ticket*);mysqld;37110;745077
toupper;libc.so.6;74447;744470
Query_cache::unlock();mysqld;20103;738689
epoll_wait;libc.so.6;46093;737488
memmove@plt;libgalera_smm.so;732786;732786
bitmap_fast_test_and_set;mysqld;45306;724896
Query_cache::get_free_block(unsigned long, char, unsigned long);mysqld;9622;721100
boost::date_time::microsec_clock<boost::posix_time::ptime>::create_time(tm* (*)(long const*, tm*)) [clone .constprop.209];libgalera_smm.so;5703;718578
ha_commit_trans(THD*, bool);mysqld;6624;715926
set_thd_proc_info;mysqld;47602;714030
check_table_access(THD*, unsigned long, TABLE_LIST*, bool, unsigned int, bool);mysqld;7252;710684
Query_cache::insert_into_free_memory_sorted_list(Query_cache_block*, Query_cache_block**);mysqld;17751;706806
lf_hash_delete;mysqld;6568;703035
Item_result_field::cleanup();mysqld;63773;701503
Query_arena::set_query_arena(Query_arena*);mysqld;69596;695960
check_column_grant_in_table_ref(THD*, TABLE_LIST*, char const*, unsigned int);mysqld;23138;694140
Field_num::charset() const;mysqld;137733;688665
boost::detail::sp_counted_impl_p<std::vector<unsigned char, std::allocator<unsigned char> > >::dispose();libgalera_smm.so;62234;684569
__recvmsg_nocancel;libpthread.so.0;0;679446
st_join_table::save_explain_data(Explain_table_access*, unsigned long long, bool, st_join_table*);mysqld;2373;677060
gcs_core_send(gcs_core*, gu_buf const*, unsigned long, gcs_act_type);libgalera_smm.so;787;671579
st_select_lex::update_used_tables();mysqld;5645;663712
strchrnul;libc.so.6;31262;662368
reinit_stmt_before_use(THD*, LEX*);mysqld;6270;660990
delete_dynamic;mysqld;45397;660698
gcs_core_recv(gcs_core*, gcs_act_rcvd*, long long);libgalera_smm.so;917;659594
gcomm::evs::Proto::is_flow_control(long, long) const;libgalera_smm.so;59836;658196
operator delete(void*)@plt;libstdc++.so.6;651559;651561
operator delete[](void*);libstdc++.so.6;651345;651345
lh_insert;libcrypto.so.1.0.0;14273;646988
st_select_lex::cleanup();mysqld;15898;646432
operator new(unsigned long)@plt;libstdc++.so.6;644946;644948
operator delete[](void*)@plt;libgalera_smm.so;641965;641965
operator new[](unsigned long)@plt;libgalera_smm.so;641965;641965
asio::detail::op_queue<asio::detail::task_io_service_operation>::~op_queue();libgalera_smm.so;26602;638448
my_hash_first;mysqld;23537;636278
Statement::set_statement(Statement*);mysqld;37306;634202
close_thread_table(THD*, TABLE**);mysqld;11135;623469
THD::set_query(CSET_STRING const&);mysqld;16333;620654
RecvBuf::push_back(RecvBufData const&);libgalera_smm.so;8740;620118
Prepared_statement::execute_bulk_loop(String*, bool, unsigned char*, unsigned char*);mysqld;0;618470
vio_write;mysqld;13720;617400
my_hash_sort;mysqld;51361;616332
st_select_lex::init_query();mysqld;5452;616076
THD::binlog_flush_pending_rows_event(bool, bool);mysqld;16844;612784
lock_tables(THD*, TABLE_LIST*, unsigned int, unsigned int);mysqld;6272;610025
my_net_read_packet_reallen;mysqld;16358;605246
st_join_table::cleanup();mysqld;9160;600018
JOIN::exec_inner();mysqld;4418;595897
Item_func_or_sum::walk(bool (Item::*)(void*), bool, void*);mysqld;8508;595796
gcomm::Protostack::handle_timers();libgalera_smm.so;6666;593274
vio_timeout;mysqld;32828;591016
pthread_cond_signal;libpthread.so.0;30026;582070
Log_event::Log_event(THD*, unsigned short, bool);mysqld;19366;580980
THD::clear_error(bool);mysqld;29013;578248
Item_bool_func::get_mm_leaf(RANGE_OPT_PARAM*, Field*, KEY_PART*, Item_func::Functype, Item*);mysqld;4608;575316
Item_field::update_used_tables();mysqld;22020;572520
pthread_cond_broadcast;libpthread.so.0;25810;567503
THD::cleanup_after_query();mysqld;11688;567210
